greek,transliteration,english_gloss,minoan_form,category,query,matched,distance,distance_threshold,inscription_id,gorila_id,site,material,period,semantic_score,confidence_score,found_commodities,context_syllabograms,text_type,object_type,full_inscription_text,full_transliteration,sign_count,num_logograms,num_numerals,num_fractions,logogram_list,numeral_list,context_before_5,context_after_5,findspot_context,findspot_lat,findspot_lon,findspot_inscription_count,findspot_has_parallels,linear_b_parallels,semantic_field,context_plausibility,notes
γλῶσσα,glōssa,tongue,glos,suffix_ss,KUROSU,KURO,1,1,151,HT116b,Haghia Triada - Casa Room 9,clay,LM IB,0.05,41.5,,KUROGRA,administrative,tablet (page-shaped),𐙂 𐘁 𐙉 𐄙 𐝫 𐙘 𐄐 𐄋 𐙖 𐄐 𐄍,KU RO GRA 100 ? 15 ? OLE ? 𐄐 𐄍,11,0,0,0,,,,"RO GRA 100 
 15",,,,16,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
γλῶσσα,glōssa,tongue,glos,suffix_ss,KUROSU,KURO,1,1,155,HT119,Haghia Triada - Casa Room 9,clay,LM IB,0.05,41.5,,KUPA₃,administrative,tablet (page-shaped),𐙳 𐄒 𐄊 𐙇 𐄕 𐄍 𐘭 𐘻 𐘤 𐄐 𐄉 𐘺 𐘱 𐄐 𐙂 𐘰 𐘅 𐘹 𐄍 𐘠 𐄍 𐘱 𐚅 𐄐 𐙚 𐘹 𐄈 𐙳 𐘶 𐄎 𐙂 𐘁 𐄙 𐄕,*327 34 ? 67 ? RI SI 13 ? KO JA ? KU PA₃ TU 7 ? TI 7 JA *345 ? *306 TU ? *327 JU ? KU RO ta? ro 𐄙 𐄕,34,0,0,0,,,"TU 
 *327 JU 
",RO ta? ro 𐄙 𐄕,,,,16,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
γλῶσσα,glōssa,tongue,glos,suffix_ss,KUROSU,KURO,1,1,159,HT122b,Haghia Triada - Casa del Lebete,clay,LM IB,0.05,41.5,,DEZA2,administrative,tablet (page-shaped),𐘧 𐘆 𐄁 𐚆 𐄁 𐙇 𐝫 𐝫 𐙚 𐘸 𐘷 𐄍 𐝫 𐝫 𐘇 𐘴 𐘶 𐘉 𐘦 𐘍 𐄈 𐘌 𐘌 𐘘 𐄈 𐘆 𐄈 𐘀 𐘙 𐄈 𐙂 𐘁 𐄕 𐄋 𐘊 𐘄 𐙂 𐘁 𐄘 𐄍,JE DI 𐄁 *346 𐄁 VIR+[?] ? KI TA₂ 7 ? A RA U DE ZA 2 ? QA QA RU ? DI 2 ? RE 2 KU RO 65 PO TO KU RO si to ta? ro 𐄘 𐄍,40,0,0,0,,,"DI 2 
 RE 2",RO 65 PO TO KU,,,,38,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
γλῶσσα,glōssa,tongue,glos,suffix_ss,KUROSU,KURO,1,1,1504,PH(?)31a,Phaistos,clay,Uncertain,0.05,41.5,,NE1,administrative,tablet (page-shaped),𐝫 𐝫 𐘇 𐝫 𐝫 𐘘 𐚾 𐄇 𐙁 𐘆 𐘑 𐄇 𐘓 𐝫 𐄁 𐝫 𐘗 𐄇 𐙂 𐘰 𐘯 𐙄 𐘤 𐘙 𐄇 𐘂 𐘳 𐘀 𐝫 𐝫 𐄇 𐙂 𐘁 𐚾 𐄇 𐘑 𐄋 𐘐 𐄉 𐝫,𐝫 A ? RU 1 ? MA DI 1 ? *22F ? NE 1 KU PA₃ NU AU RE 1 ? PA TA DA 1 KU RO CAPm+KU 1 ? *21M ? *21F 3 𐄇 zo 𐄋 za 𐄉 𐝫,40,2,0,0,MA; 𐚾; 3,,"
 PA TA DA 1","RO CAPm+KU 1 
 *21M",,,,66,no,,agriculture (grain),category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); 2 logogram(s) present; text: administrative
γλῶσσα,glōssa,tongue,glos,suffix_ss,KUROSU,KURO,1,1,1625,ZA15b,Zakros,stone,Uncertain,0.05,41.5,,𐄁VIN3,religious,stone vessel,𐘾 𐘆 𐄁 𐙍 𐄉 — 𐙂 𐘁 𐄁 𐙍 𐄖 𐄎 𐛿 𐄐 𐄍,KA DI 𐄁 VIN 3 — KU RO 𐄁 VIN 78 ? 17 𐄐 𐄍,15,0,0,1,,17,DI 𐄁 VIN 3 —,"RO 𐄁 VIN 78 
",,,,53,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); text: religious
γλῶσσα,glōssa,tongue,glos,suffix_ss,KUROSU,KUTUSU,1,1,65,HT49a,Haghia Triada - Villa Magazine,clay,LM IB,0.05,41.5,,RI,administrative,tablet (page-shaped),𐝫 𐄁 𐝫 𐘽 𐘬 𐝫 𐝫 𐘳 𐘅 𐘠 𐄁 𐄇 𐝫 𐝫 𐝫 𐘭 𐄇 𐘲 𐘸 𐝫 𐝫 𐄇 𐘠 𐘬 𐘝 𐄇 𐝫 𐝫 𐝫 𐘤 𐘴 𐄇 𐘇 𐘘 𐄇 𐚞 𐄇 𐙢 𐄇 𐙂 𐘰 𐘯 𐄇 𐘹 𐘲 𐘜 𐄇 𐘸 𐄇 — 𐝫 𐄋 𐘹 𐄊 𐘸 𐄇 𐝫 𐝫,𐝫 𐄁 RA₂ DU ? TA TI 𐄁 1 ? 𐝫 ? RI ? KI ? 𐝫 ? TI DU 1 ? ? SI RA 1 ? RU ? *370 1 ? 1 ? KU NU 1 TU SU 1 ? KI 1 — ? 𐝫 5 TU 4 KI ? 𐝫 ja 𐄊 ? 𐄇 𐝫 𐝫,58,1,0,0,NU; 𐚞,,"*370 1 
 1 
",NU 1 TU SU 1,,,,96,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); 1 logogram(s) present; text: administrative
Λαρίσα,Larisa,Larissa,laris,suffix_ss,RARISU,RARI,1,1,144,HT113,Haghia Triada - Casa Room 7,clay,LM IB,0.05,36.5,,RARIDE,administrative,tablet (page-shaped),𐘴 𐘭 𐘦 𐝫 𐝫 𐘣 𐘞 𐄁 𐝫 𐄐 𐄐 𐄐 𐘵 𐄈 𐝆 𐝫,RA RI DE ? SA 𐄁 ? ? 2 ¹⁄₂ 𐝫 𐄐 ri 𐄈 vase 𐝫,16,1,0,0,vase; 𐝆,,,"RI DE 
 SA 𐄁",,,,42,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); 1 logogram(s) present; text: administrative
Λαρίσα,Larisa,Larissa,laris,suffix_ss,RARISU,RARI,1,1,158,HT122a,Haghia Triada - Casa del Lebete,clay,LM IB,0.05,36.5,,RARI𐄁,administrative,tablet (page-shaped),𐝫 𐘴 𐘭 𐄁 𐘉 𐘦 𐘍 𐄈 𐝫 𐝫 𐄈 𐘀 𐘤 𐙈 𐄈 𐘂 𐝫 𐄁 𐝫 𐘆 𐄇 𐘃 𐘸 𐄈 𐘌 𐙠 𐘚 𐄉 𐘱 𐘻 𐘀 𐘙 𐄇 𐘤 𐘀 𐘙 𐄇 𐙰 𐘆 𐘴 𐄇 𐘂 𐘦 𐄇 𐙂 𐘰 𐘯 𐄇 𐘂 𐘳 𐘗 𐄇 𐙚 𐘹 𐄇 𐝫 𐘬 𐄇 𐙂 𐘰 𐘯 𐄇 𐘀 𐘭 𐘀 𐄇 𐙂 𐘁 𐄒 𐄇 𐙂 𐘀 𐄇,RA RI 𐄁 U DE ZA 2 ? 2 DA SI 2 ? PA 𐄁 DI 1 ? KI 2 ? *310 I 3 JA MI DA RE ? SI DA RE 1 *324 DI RA 1 PA DE 1 ? PA₃ NU 1 PA TA NE 1 *306 TU 1 ? 1 ? KU NU 1 ? RI DA 1 ? RO 31 ? KU 1 ro 𐄒 𐄇 ta? da 𐄇,73,0,0,0,,,,RI 𐄁 U DE ZA,,,,38,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
Λαρίσα,Larisa,Larissa,laris,suffix_ss,RARISU,RURISU,1,1,154,HT118,Haghia Triada - Casa Room 9,clay,LM IB,0.05,36.5,,𐄁MADI,administrative,tablet (page-shaped),𐙄 𐄁 𐛀 𐄁 𐙁 𐘆 𐄐 𐄋 𐘸 𐄐 𐘌 𐘌 𐘘 𐄌 𐘸 𐄊 𐘇 𐘭 𐘲 𐄊 𐘸 𐄇 𐘭 𐘘 𐙁 𐄐 𐙂 𐘁 𐄒 𐘸 𐄐 𐄋 𐝫,AU 𐄁 *516 𐄁 MA DI 15 ? 10 ? QA RU 6 ? 4 ? RI SU 4 ? 1 ? RU MA 10 ? RO 30 ? 15 𐄐 𐄋 𐝫,33,1,0,0,*516; 𐛀,,"15 
 10 
 QA","6 
 4 
 RI",,,,16,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); 1 logogram(s) present; text: administrative
Λαρίσα,Larisa,Larissa,laris,suffix_ss,RARISU,JARISU,1,1,148,HT115a,Haghia Triada - Casa Room 9,clay,LM IB,0.05,36.5,,SEKUTU,administrative,tablet (page-shaped),𐘨 𐘯 𐘴 𐘱 𐄁 𐘚 𐄁 𐛯 𐘭 𐘳 𐙁 𐘯 𐘣 𐄈 𐙕 𐘉 𐘴 𐘅 𐘐 𐘗 𐘻 𐘅 𐄇 𐘈 𐙂 𐘹 𐝆 𐘂 𐘴 𐘗 𐄇 𐘇 𐘈 𐘱 𐝂 𐝂 𐝂 𐝂 𐘾 𐘊 𐘘 𐄇 𐘭 𐘲 𐙁 𐝫 𐘲 𐄈 𐝂 𐝫 𐝫,*47 NU RA JA 𐄁 I 𐄁 GRA+BOSm RI TA MA NU WI 2 *301 U RA NA *21F NE MI NA 1 SE KU TU ¹⁄₂ PA RA NE 1 A SE JA 𐝂𐝂𐝂𐝂 ? KA PO 1 ? RI SU ? SU 2 ¹⁄₅ 𐝫 𐄈 vase 𐝫 𐝫,51,7,0,0,GRA+BOSm; 𐛯; ¹⁄₂; 𐝆; 𐝂𐝂𐝂𐝂; 𐝂; KA; PO; vase,,*47 NU RA,𐄁 I 𐄁 GRA+BOSm RI,,,,16,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); 7 logogram(s) present; text: administrative
Λαρίσα,Larisa,Larissa,laris,suffix_ss,RARISU,RATUSU,1,1,1526,PK1,Palaikastro,clay,LMI,0.05,36.5,,—TA₂TE,administrative,tablet (page-shaped),𐘤 𐝫 𐄁 𐝫 𐘗 𐘠 𐄇 𐘾 𐘌 𐄈 — 𐘇 𐘬 𐘍 𐄇 𐘷 𐘳 𐘙 𐄇 — 𐘷 𐘠 𐘃 𐄇 𐘵 𐘾 𐘻 𐘍 𐘤 𐘚 𐘅 𐄇 — 𐘵 𐘃 𐘱 𐄇 — 𐘴 𐘅 𐘹 𐘲 𐄇 𐘝 𐘻 𐄇 — 𐘹 𐘲 𐄇 𐙁 𐘠 𐘍 𐘚 𐘃 𐄇 — 𐙁 𐘃 𐘠 𐄇 𐙁 𐘾 𐘚 𐘳 𐄇,SI 𐄁 NE TI 1 ? KA 2 ? — A ZA 1 ? TA₂ RE 1 ? — TA₂ TE 1 ? O MI ZA SI I NA 1 ? — O JA 1 ? — RA TU SU 1 ? NI 1 ? — TU 1 ? MA ZA I TE 1 ? — MA TI 1 ? MA I TA 1 du? 𐄇,66,0,0,0,,,"O JA 1 
 —","TU SU 1 
 NI",,,,25,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
Λαρίσα,Larisa,Larissa,laris,suffix_ss,RARISU,RISU,1,1,101,HT81,Haghia Triada - Villa Magazine,clay,LM IB,0.05,36.5,,𐄁𐄁,administrative,tablet (page-shaped),𐘇 𐘈 𐄁 𐛚 𐄁 𐝅 𐝫 𐝫 𐘭 𐘲 𐙁 𐝋 𐘸 𐝫 𐝫,A SE 𐄁 MI+JA+RU 𐄁 ≈ ¹⁄₆ RI SU MA 𐝋 ? ? 𐝫 𐝫,15,3,0,0,MI+JA+RU; 𐛚; ≈; 𐝅; 𐝋,,𐄁 MI+JA+RU 𐄁 ≈ ¹⁄₆,"SU MA 𐝋 
 
",,,,96,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); 3 logogram(s) present; text: administrative
Λαρίσα,Larisa,Larissa,laris,suffix_ss,RARISU,RAASU,1,1,1663,ARKH1a,Arkhalkhori,clay,Uncertain,0.05,36.5,,KI,administrative,tablet (page-shaped),𐝫 𐘳 𐘢 𐄁 𐘌 𐝫 𐝫 𐘸 𐝫 𐝫 𐄁 𐘇 𐘴 𐝫 𐝫 𐝫 𐘇 𐘲 𐘻 𐙈 𐝫 𐝫 𐘗 𐄈 𐝆 𐘇 𐘂 𐝫 𐝫 𐘻 𐘸 𐘞 𐘗 𐝫,TA PI 𐄁 ? ? KI 𐝫 𐄁 ? RA ? ? A SU *118 NE 2 ¹⁄₂ ? A PA MI KI SA NE a pa 𐝫 𐝫 ? ? ni pi? 𐝫,34,1,0,0,NE; 𐝆,,"
 KI 𐝫 𐄁 
","
 
 A SU *118",,,,15,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); 1 logogram(s) present; text: administrative
Μέλισσα,Melissa,Melissa (nymph/bee),melis,suffix_ss,MERISU,RURISU,1,1,154,HT118,Haghia Triada - Casa Room 9,clay,LM IB,0.05,41.5,,𐄁MADI,administrative,tablet (page-shaped),𐙄 𐄁 𐛀 𐄁 𐙁 𐘆 𐄐 𐄋 𐘸 𐄐 𐘌 𐘌 𐘘 𐄌 𐘸 𐄊 𐘇 𐘭 𐘲 𐄊 𐘸 𐄇 𐘭 𐘘 𐙁 𐄐 𐙂 𐘁 𐄒 𐘸 𐄐 𐄋 𐝫,AU 𐄁 *516 𐄁 MA DI 15 ? 10 ? QA RU 6 ? 4 ? RI SU 4 ? 1 ? RU MA 10 ? RO 30 ? 15 𐄐 𐄋 𐝫,33,1,0,0,*516; 𐛀,,"15 
 10 
 QA","6 
 4 
 RI",,,,16,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); 1 logogram(s) present; text: administrative
Μέλισσα,Melissa,Melissa (nymph/bee),melis,suffix_ss,MERISU,JARISU,1,1,148,HT115a,Haghia Triada - Casa Room 9,clay,LM IB,0.05,41.5,,SEKUTU,administrative,tablet (page-shaped),𐘨 𐘯 𐘴 𐘱 𐄁 𐘚 𐄁 𐛯 𐘭 𐘳 𐙁 𐘯 𐘣 𐄈 𐙕 𐘉 𐘴 𐘅 𐘐 𐘗 𐘻 𐘅 𐄇 𐘈 𐙂 𐘹 𐝆 𐘂 𐘴 𐘗 𐄇 𐘇 𐘈 𐘱 𐝂 𐝂 𐝂 𐝂 𐘾 𐘊 𐘘 𐄇 𐘭 𐘲 𐙁 𐝫 𐘲 𐄈 𐝂 𐝫 𐝫,*47 NU RA JA 𐄁 I 𐄁 GRA+BOSm RI TA MA NU WI 2 *301 U RA NA *21F NE MI NA 1 SE KU TU ¹⁄₂ PA RA NE 1 A SE JA 𐝂𐝂𐝂𐝂 ? KA PO 1 ? RI SU ? SU 2 ¹⁄₅ 𐝫 𐄈 vase 𐝫 𐝫,51,7,0,0,GRA+BOSm; 𐛯; ¹⁄₂; 𐝆; 𐝂𐝂𐝂𐝂; 𐝂; KA; PO; vase,,*47 NU RA,𐄁 I 𐄁 GRA+BOSm RI,,,,16,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); 7 logogram(s) present; text: administrative
Μέλισσα,Melissa,Melissa (nymph/bee),melis,suffix_ss,MERISU,RISU,1,1,101,HT81,Haghia Triada - Villa Magazine,clay,LM IB,0.05,41.5,,𐄁𐄁,administrative,tablet (page-shaped),𐘇 𐘈 𐄁 𐛚 𐄁 𐝅 𐝫 𐝫 𐘭 𐘲 𐙁 𐝋 𐘸 𐝫 𐝫,A SE 𐄁 MI+JA+RU 𐄁 ≈ ¹⁄₆ RI SU MA 𐝋 ? ? 𐝫 𐝫,15,3,0,0,MI+JA+RU; 𐛚; ≈; 𐝅; 𐝋,,𐄁 MI+JA+RU 𐄁 ≈ ¹⁄₆,"SU MA 𐝋 
 
",,,,96,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); 3 logogram(s) present; text: administrative
Παγασαί,Pagasai,Pagasae,pagas,suffix_ss,PAKASU,PAROSU,1,1,26,HT20,Haghia Triada - Villa Magazine,clay,LM IB,0.05,36.5,,PAROSU,administrative,tablet (page-shaped),𐘂 𐘁 𐘲 𐄁 𐙂 𐙁 𐘶 𐝃 𐘿 𐙂 𐘙 𐄁 𐘆 𐝆 𐘑 𐝄 𐘞 𐘙 𐘶 𐝄 𐘮 𐝃 𐜇 𐝆,PA RO SU 𐄁 KU MA JU ¹⁄₄ QE KU RE 𐄁 DI ¹⁄₂ *21M ¹⁄₈ SA RE JU ¹⁄₈ WA ¹⁄₄ *188+KU ¹⁄₂,24,6,0,1,¹⁄₄; 𐝃; ¹⁄₂; 𐝆; ¹⁄₈; 𐝄; ¹⁄₈; ¹⁄₄; ¹⁄₂,*188+KU,,RO SU 𐄁 KU MA,,,,96,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); 6 logogram(s) present; text: administrative
Παγασαί,Pagasai,Pagasae,pagas,suffix_ss,PAKASU,PASU,1,1,1365,KN32b,Knossos,clay,Uncertain,0.05,36.5,,SA,administrative,tablet (page-shaped),𐝫 𐝫 𐘃 𐝫 𐝫 𐘞 𐘫 𐘂 𐝫 𐝫 𐘱 𐘲 𐝫,𐝫 TE ? SA ? PA ? SU ? 𐝫 ? pu? 𐝫,13,0,0,0,,,"𐝫 TE 
 SA 
","
 SU 
 𐝫 ?",,,,59,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
Παγασαί,Pagasai,Pagasae,pagas,suffix_ss,PAKASU,PASU,1,1,1626,ZA16,Zakros,stone,LM IB,0.05,36.5,,SI𐝫,religious,stone vessel,𐝫 𐝫 𐘤 𐝫 𐝫 𐝫 𐘂 𐄌 𐝫 𐝫 𐘲 𐄊 𐝫 𐝫,𐝫 SI ? 𐝫 PA ? SU 4 ? 𐝫 pu? 𐄊 𐝫 𐝫,14,0,0,0,,,"𐝫 SI 
 𐝫","
 SU 4 
 𐝫",,,,53,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); text: religious
Σαλαμίς,Salamis,Salamis,salam,suffix_ss,SARAMU,SARAKU,1,1,1573,SYZa10,Syme,stone,LM IA,0.05,36.5,,SARAKU,religious,stone vessel,𐘌 𐘞 𐘴 𐙂,QA SA RA KU,4,0,0,0,,,QA,RA KU,,,,12,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); text: religious
Σαλαμίς,Salamis,Salamis,salam,suffix_ss,SARAMU,SARAA,1,1,1399,KNZc7,Knossos,,Uncertain,0.05,36.5,,RA𐄁JA,unknown,Inked inscription,𐘇 𐘾 𐘯 𐘍 𐘠 𐄁 𐘬 𐘴 𐘙 𐄁 𐘇 𐙀 𐘴 𐄁 𐘱 𐘞 𐘴 𐘇 𐘅 𐘗 𐄁 𐘣 𐘢 𐝫 𐄁,A KA NU ZA TI 𐄁 DU RA RE 𐄁 A ZU RA 𐄁 JA SA RA A NA NE 𐄁 WI PI 𐄁 𐄁,25,0,0,0,,,A ZU RA 𐄁 JA,RA A NA NE 𐄁,,,,59,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1)
Σαλαμίς,Salamis,Salamis,salam,suffix_ss,SARAMU,SARA,1,1,37,HT27a,Haghia Triada - Villa Magazine,clay,LM IB,0.05,36.5,,𐄁VIR+[?]90,administrative,tablet (page-shaped),𐘠 𐘝 𐘳 𐄁 𐙛 𐄁 𐙇 𐄘 𐝫 𐄔 𐙅 𐄔 𐄇 𐘙 𐄑 𐝫 𐘚 𐘻 𐘞 𐘴 𐄓 𐄉 𐝫 𐘿 𐄑 𐄇 𐘸 𐘀 𐝫 𐝫 𐘸 𐙠 𐄁 𐙂 𐙙 𐝫 𐝫 𐘞 𐘴 𐘆 𐄋 𐙇 𐄓 𐄈 𐙂 𐘁 𐄛 𐄒 𐄋 𐙗 𐄏 𐝕 𐝁 𐘝 𐄐 𐝁 𐙍 𐄍,TI NI TA 𐄁 *307 𐄁 VIR+[?] 90 50 ? 51 ? RE ? I SA RA 43 ? QE 21 ? DA ? KI *310 KU *305 ? RA DI 5 ? VIR+[?] 42 ? RO 335 ? CYP 9 ? NI 10 ? VIN 7 𐄒 𐄋 ? 𐄏 [?] vase pu 𐄐 vase ka 𐄍,58,3,0,0,[?]; 𐝕; vase; 𐝁; vase,,"51 
 RE 
 I","RA 43 
 QE 21",,,,96,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); 3 logogram(s) present; text: administrative
Σαλαμίς,Salamis,Salamis,salam,suffix_ss,SARAMU,SARA,1,1,86,HT62+73,Haghia Triada - Villa Magazine,clay,LM IB,0.05,36.5,,SARA𐄁,administrative,tablet (page-shaped),𐝫 𐘞 𐘴 𐄁 𐘃 𐄁 𐙍 𐝫 𐄁 𐝫 𐘅 𐙉 𐄐 𐄋 𐝃 𐘾 𐙂 𐄊 𐝫 𐝫 𐄐 𐄎 𐘛 𐘠 𐝫 𐄁 𐄌 𐘆 𐝫 𐝫 𐄊 𐝃 𐘾 𐝫 𐝫 𐙇 𐝫 𐝫 𐄊 𐘺 𐝫 𐝫 𐘯 𐄐 𐄍 𐝫 𐝫 𐄑 𐄋 𐝫 𐝫 𐝫 𐙂 𐝫 𐄁 𐝫 𐄇 𐝫 𐘂 𐘚 𐘸 𐝫 𐝫 𐄎 𐘞 𐘁 𐘿 𐝫 𐝫 𐄑 𐄎 𐝫 𐝫,SA RA 𐄁 TE 𐄁 VIN ? 𐄁 GRA 15 ¹⁄₄ ? KA KU 4 18 ? *28B TI 6 ? DI 4 ¹⁄₄ ? KA ? 4 ? ? NU 17 25 ? ? KU ? 𐄁 1 PA I ? 8 ? SA RO ? 28 ? 𐝫 𐝫 𐝫 ta? 𐝫 𐄁 𐝫 𐄇 𐝫 pa ru ? 𐝫 𐝫 𐄎 ni ro ? 𐝫 𐝫 𐄑 𐄎 𐝫 𐝫,73,2,0,0,4; 𐝃; 17,,,RA 𐄁 TE 𐄁 VIN,,,,96,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); 2 logogram(s) present; text: administrative
Σαλαμίς,Salamis,Salamis,salam,suffix_ss,SARAMU,SARA,1,1,1109,IOZa2,Iouktas,stone,Uncertain,0.05,36.5,,𐄁JASA,religious,stone vessel,𐘇 𐘳 𐘚 𐙕 𐘮 𐘱 𐄁 𐘱 𐘆 𐘸 𐘹 𐄁 𐘱 𐘞 𐘞 𐘴 𐝫 𐘋 𐄁 𐘉 𐘅 𐘾 𐘅 𐝫 𐘤 𐝫 𐄁 𐝫 𐘚 𐘢 𐘅 𐙁 𐄁 𐘤 𐘘 𐘃 𐄁 𐘳 𐘅 𐘴 𐘃 𐘉 𐘠 𐘯 𐄁 𐘚 𐝫 𐄁,A TA I *301 WA JA 𐄁 JA DI KI TU 𐄁 JA SA SA RA ME 𐄁 U NA KA NA SI 𐄁 I PI NA MA 𐄁 ? SI RU TE TA NA RA TE U TI NU 𐄁 I 𐄁 ? 𐄁 ru 𐝫 𐄁,48,0,0,0,,,KI TU 𐄁 JA SA,RA ME 𐄁 U NA,,,,16,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); text: religious
Σαλαμίς,Salamis,Salamis,salam,suffix_ss,SARAMU,SARA,1,1,1113,IOZa6,Iouktas,stone,LM IA,0.05,36.5,,𐄁JASA,religious,stone vessel,𐘳 𐘅 𐘚 𐙕 𐘉 𐘠 𐘯 𐄁 𐘚 𐘅 𐘳 𐘚 𐙀 𐘆 𐘤 𐘾 𐄁 𐘱 𐘞 𐘞 𐘴 𐘋 𐄁,TA NA I *301 U TI NU 𐄁 I NA TA I ZU DI SI KA 𐄁 JA SA SA RA ME 𐄁,23,0,0,0,,,SI KA 𐄁 JA SA,RA ME 𐄁,,,,16,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); text: religious
Σαλαμίς,Salamis,Salamis,salam,suffix_ss,SARAMU,SARA,1,1,1116,IOZa9,Iouktas,stone,Uncertain,0.05,36.5,,SARAME,religious,stone vessel,𐘱 𐘞 𐘞 𐝫 𐘴 𐘋 𐄁 𐘉 𐘅 𐘾 𐝫 𐘅 𐘤,JA SA SA RA ME ? U NA KA NA SI na jo,13,0,0,0,,,JA SA,"RA ME 
 U NA",,,,16,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); text: religious
Σαλαμίς,Salamis,Salamis,salam,suffix_ss,SARAMU,SARA,1,1,1117,IOZb10,Iouktas,pottery/ceramic,LMI,0.05,36.5,,SARAME,religious,Clay vessel,𐝫 𐘇 𐘞 𐘞 𐘴 𐘋,A SA SA RA ME so,6,0,0,0,,,A SA,RA ME so,,,,16,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); text: religious
Σαλαμίς,Salamis,Salamis,salam,suffix_ss,SARAMU,SARA,1,1,1119,IOZa12,Iouktas,stone,LMI,0.05,36.5,,JASASA,religious,stone vessel,𐄁 𐄁 𐘱 𐘞 𐘞 𐘴 𐘋 𐄁 𐘚 𐘠 𐝫,𐄁 𐄁 JA SA SA RA ME 𐄁 I TI 𐝫,11,0,0,0,,,𐄁 𐄁 JA SA,RA ME 𐄁 I TI,,,,16,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); text: religious
Σαλαμίς,Salamis,Salamis,salam,suffix_ss,SARAMU,SARA,1,1,1123,IOZa16,Iouktas,stone,Uncertain,0.05,36.5,,JASASA,religious,stone vessel,𐝫 𐙌 𐄁 𐘱 𐘞 𐘞 𐘴 𐘋 𐄁 𐘉 𐘅 𐘘 𐘾 𐝫 𐘅 𐘤,AROM 𐄁 JA SA SA RA ? 𐄁 U NA RU KA NA SI na jo,16,0,0,0,,,AROM 𐄁 JA SA,"RA 
 𐄁 U NA",,,,16,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); text: religious
Σαλαμίς,Salamis,Salamis,salam,suffix_ss,SARAMU,SARA,1,1,1380,KNZa10,Knossos,stone,LM IA,0.05,36.5,,SASARA,religious,stone vessel,𐝫 𐘳 𐘯 𐘕 𐘠 𐄁 𐘱 𐘞 𐘞 𐘴 𐙁 𐘅 𐄁 𐘀 𐘮 𐝫 𐄁 𐝫 𐘬 𐘮 𐘄 𐄁 𐘚 𐘱 𐝫,TA NU MU TI 𐄁 JA SA SA RA MA ? 𐄁 DA WA 𐄁 DU WA TO 𐄁 I JA 𐄁 ru ? 𐝫,25,0,0,0,,,MU TI 𐄁 JA SA,"RA MA 
 𐄁 DA",,,,59,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1); text: religious
Σαλαμίς,Salamis,Salamis,salam,suffix_ss,SARAMU,SARA,1,1,1397,KHZc106,Knossos,,Uncertain,0.05,36.5,,SARAME,unknown,Inked inscription,𐘞 𐘞 𐘴 𐘋,SA SA RA ME,4,0,0,0,,,SA,RA ME,,,,59,no,,unknown,category 'suffix_ss' — no specific plausibility criteria,approximate match (levenshtein=1)
